ID,Average User Rating,User Rating Count,Price,In-app Purchases,Age Rating,Languages,Size,Genres,Number of Languages,Number of Genres,In-App Purchase Present
1331763236,5.0,2566.0,0.0,"99.99, 19.99, 0.99, 99.99, 4.99, 99.99, 4.99, 19.99, 19.99, 4.99",12+,"AR, EN, FR, DE, JA, KO, PT, RU, ZH, ES, ZH",137001984.0,"Games, Strategy, Role Playing",11,3,N
1338668933,4.5,1262.0,0.0,"8.99, 19.99, 8.99, 9.99, 2.99, 4.99, 4.99, 2.99, 0.99, 3.99, 19.99",9+,"EN, JA, KO, ZH, ZH",284934144.0,"Games, Strategy, Simulation, Entertainment",5,4,N
1340635159,5.0,9586.0,0.0,"4.99, 9.99, 9.99, 2.99, 19.99, 29.99, 29.99, 9.99, 49.99, 99.99",12+,"EN, FR, DE, IT, JA, KO, PT, RU, ZH, ES, TH, ZH, TR",197530624.0,"Games, Strategy, Entertainment, Role Playing",13,4,N
1340819732,5.0,25678.0,0.0,"1.99, 9.99, 0.99, 19.99, 3.99, 6.99, 3.99, 12.99, 11.99, 1.99",12+,"ZH, DA, NL, EN, FR, DE, IT, JA, KO, NO, PL, PT, RU, ES, SV, TR",261137408.0,"Games, Strategy, Puzzle",16,3,N
1342290011,4.0,10281.0,0.0,"0.99, 0.99, 4.99, 4.99, 4.99, 9.99, 24.99, 0.99, 9.99, 9.99",12+,"AR, NL, EN, FR, DE, ID, IT, JA, KO, PT, RU, ZH, ES, TH, ZH, TR",459571200.0,"Games, Strategy, Entertainment, Role Playing",16,4,N
1343073274,5.0,10362.0,0.0,"9.99, 0.99, 4.99, 19.99, 49.99, 99.99",12+,"EN, JA, KO, ZH, ZH",2212520960.0,"Games, Strategy, Action",5,3,N
1343106323,4.0,532.0,0.0,"4.99, 0.99, 4.99, 19.99, 4.99, 0.99, 9.99, 0.99, 9.99, 19.99",12+,EN,210612224.0,"Games, Role Playing, Strategy",1,3,N
1348135354,4.5,574.0,2.99,,4+,EN,185189376.0,"Games, Puzzle, Strategy, Entertainment",1,4,Y
1348208250,4.5,3917.0,0.0,"2.99, 1.99, 4.99, 9.99, 99.99, 24.99, 49.99",4+,"EN, ZH, ZH",404534272.0,"Games, Strategy, Simulation",3,3,N
1353429202,4.5,2697.0,0.0,"0.99, 4.99, 3.99, 4.99, 9.99, 4.99, 4.99, 1.99, 9.99, 19.99",4+,"ZH, EN, FR, DE, IT, PL, RU, ES",156266496.0,"Games, Simulation, Strategy",8,3,N
1354260888,4.5,30480.0,0.0,"2.99, 0.99, 1.99, 4.99, 4.99, 4.99, 4.99, 4.99, 4.99, 9.99",9+,"AR, ZH, EN, FR, DE, ID, IT, JA, KR, KO, MS, PT, RU, ZH, ES, TH, ZH, TR, VI",645346304.0,"Games, Role Playing, Strategy",19,3,N
1355473886,4.5,1556.0,0.0,2.99,12+,EN,172318720.0,"Games, Action, Strategy, Entertainment",1,4,N
1355866764,5.0,12783.0,0.0,"1.99, 4.99, 4.99, 4.99, 9.99, 4.99, 19.99, 4.99, 6.99, 4.99",17+,EN,318287872.0,"Games, Entertainment, Strategy, Simulation",1,4,N
1356011432,5.0,1032.0,0.0,"0.99, 0.99, 1.99, 4.99, 0.99, 2.99, 4.99, 9.99, 1.99, 14.99",9+,"EN, JA, ZH, TH, ZH",116955136.0,"Games, Strategy, Role Playing",5,3,N
1356167732,4.5,2351.0,6.99,,9+,"EN, FR, DE, IT, RU, ES",1208131584.0,"Games, Strategy, Entertainment, Simulation",6,4,Y
1356882421,4.5,71752.0,0.0,"9.99, 1.99, 7.99, 4.99, 1.99, 19.99, 49.99, 1.99, 99.99",12+,EN,219517952.0,"Games, Strategy, Action",1,3,N
1358277938,4.5,32429.0,0.0,"7.49, 0.99, 5.99, 2.99, 0.99, 2.99, 19.99, 4.99, 0.99, 2.99",12+,EN,118390784.0,"Games, Simulation, Strategy",1,3,N
1359124769,4.5,2563.0,0.0,"4.99, 0.99, 9.99, 19.99, 1.99, 2.99, 99.99, 49.99, 19.99, 4.99",12+,"AR, NL, EN, FR, DE, ID, JA, KO, PL, PT, RO, RU, ZH, ES, ZH, TR, VI",417636352.0,"Games, Adventure, Entertainment, Strategy",17,4,N
1359600061,5.0,546.0,0.0,"4.99, 19.99, 0.99",9+,"EN, FR, DE, IT, JA, KO, PT, RU, ZH, ES, ZH",238166016.0,"Games, Strategy, Simulation",11,3,N
1359652100,4.5,763.0,2.99,"4.99, 17.99, 26.99, 7.99, 26.99, 4.99, 8.99, 17.99, 8.99, 17.99",9+,EN,479405056.0,"Games, Card, Strategy",1,3,N
1361970384,5.0,2371.0,0.0,"0.99, 1.99, 4.99, 9.99, 19.99, 49.99, 7.99, 99.99, 0.99, 9.99, 19.99, 7.99, 4.99, 1.99, 49.99, 3.99, 6.99",9+,"EN, JA, ZH, ZH",783382528.0,"Games, Strategy, Role Playing, Lifestyle",4,4,N
1362510599,4.5,565.0,0.0,"9.99, 19.99, 4.99, 1.99, 4.99, 49.99, 99.99",12+,EN,149267456.0,"Games, Card, Entertainment, Strategy",1,4,N
1362515159,4.5,778.0,0.0,"0.99, 2.99, 4.99, 0.99, 1.99, 6.99, 4.99, 4.99, 2.99, 9.99",4+,"EN, FR, DE, JA, ES, VI",404162560.0,"Games, Strategy, Entertainment, Family",6,4,N
1367378998,4.5,1241.0,0.0,"2.99, 2.99",4+,"BG, NL, EN, FR, DE, IT, JA, ES",342853632.0,"Games, Simulation, Entertainment, Strategy",8,4,N
1367386970,4.0,697.0,0.99,"0.99, 6.99, 19.99, 12.99, 10.99, 8.99, 49.99, 0.99, 0.99, 0.99",9+,"EN, JA, KO, ZH, ZH, TR",164793344.0,"Games, Simulation, Strategy",6,3,N
1369678805,5.0,8720.0,0.0,"14.99, 4.99, 9.99, 1.99, 29.99, 9.99, 9.99, 9.99, 19.99, 4.99",9+,"AR, NL, EN, FR, DE, HI, IT, JA, KO, MS, PT, RU, ZH, ES, TH, ZH, TR, VI",224477184.0,"Games, Role Playing, Strategy",18,3,N
1370346970,4.5,17782.0,0.0,"9.99, 1.99, 0.99, 2.99, 0.99, 2.99, 0.99, 0.99, 0.99, 4.99",12+,"EN, ZH, ZH",176524288.0,"Games, Strategy, Entertainment, Casual",3,4,N
1372693279,4.5,4291.0,0.0,"19.99, 0.99, 4.99, 9.99, 4.99, 9.99, 9.99, 25.99, 4.99, 9.99",12+,"EN, FR, DE, IT, JA, KO, PT, RU, ZH, ES, ZH, TR",275511296.0,"Games, Action, Strategy",12,3,N
1373496888,4.5,2973.0,0.0,"1.99, 4.99, 4.99, 9.99, 0.99, 9.99, 19.99, 4.99, 0.99, 9.99",12+,EN,279588864.0,"Games, Strategy, Action",1,3,N
1374225046,4.0,5001.0,0.0,"0.99, 4.99, 9.99, 0.99, 19.99, 4.99, 49.99, 99.99, 9.99, 19.99",12+,"AR, BN, BG, CA, ZH, HR, CS, DA, NL, EN, FI, FR, DE, EL, GU, HE, HI, HU, ID, IT, JA, KN, KO, LV, MS, ML, MR, NB, FA, PL, PT, PA, RO, RU, ZH, SK, SL, ES, SV, TA, TE, TH, ZH, TR, UK, VI",311601152.0,"Games, Strategy, Role Playing",46,3,N
1375261016,5.0,613.0,0.0,,4+,EN,51909632.0,"Games, Strategy",1,2,Y
1375316137,5.0,1158.0,0.0,,12+,"EN, FR, DE, RU, ES",368342016.0,"Games, Card, Strategy",5,3,Y
1375425432,5.0,156766.0,0.0,"4.99, 0.99, 9.99, 19.99, 24.99, 14.99, 49.99, 99.99, 1.99, 29.99",9+,"EN, FR, DE, IT, PL, PT, RU, ZH, ES, ZH, TR, VI",225711104.0,"Games, Strategy, Role Playing",12,3,N
1375489506,4.5,596.0,0.0,"4.99, 9.99, 19.99, 99.99, 49.99, 0.99, 24.99",12+,"AR, BN, BG, CA, ZH, HR, CS, DA, NL, EN, FI, FR, DE, EL, GU, HE, HI, HU, ID, IT, JA, KN, KO, LV, MS, ML, MR, NB, FA, PL, PT, PA, RO, RU, ZH, SK, SL, ES, SV, TA, TE, TH, ZH, TR, UK, VI",233582592.0,"Games, Entertainment, Action, Strategy",46,4,N
1375904325,4.5,852.0,0.0,"0.99, 0.99, 4.99, 9.99, 19.99, 2.99, 4.99, 4.99, 0.99, 9.99",12+,EN,230822912.0,"Games, Strategy, Simulation, Entertainment",1,4,N
1376515087,4.5,3553.0,0.0,"4.99, 9.99, 1.99, 6.99, 19.99, 2.99, 3.99, 0.99, 14.99, 5.99",12+,"AR, ZH, NL, EN, FR, DE, ID, IT, JA, KO, PT, RU, ZH, ES, TH, ZH, VI",204166144.0,"Games, Strategy, Role Playing",17,3,N
1377332371,4.5,25974.0,0.0,2.99,4+,EN,131781632.0,"Games, Simulation, Strategy",1,3,N
1378223138,4.5,2615.0,0.0,"1.99, 1.99, 7.99, 24.99",4+,EN,64075776.0,"Games, Education, Strategy, Simulation",1,4,N
1380065101,4.5,771.0,0.0,"4.99, 1.99, 9.99, 4.99, 3.99, 99.99, 24.99",4+,EN,271047680.0,"Games, Entertainment, Strategy, Action",1,4,N
1380794337,5.0,5604.0,0.0,"0.99, 1.99, 1.99, 2.99, 2.99, 4.99, 3.99, 4.99, 1.99, 9.99",12+,EN,296774656.0,"Games, Strategy, Entertainment, Simulation",1,4,N
1381559021,4.5,60917.0,0.0,"0.99, 2.99, 1.99, 4.99, 9.99, 19.99, 99.99, 49.99",4+,EN,50757632.0,"Games, Simulation, Strategy",1,3,N
1382208971,4.5,6120.0,0.0,"0.99, 0.99, 1.99, 8.99, 0.99, 3.99, 1.99, 3.99, 8.99",4+,"AR, ZH, EN, FR, DE, JA, KO, PT, RU, ES, TR",209316864.0,"Games, Strategy, Puzzle",11,3,N
1384826685,4.5,4778.0,0.0,"9.99, 9.99, 4.99, 4.99, 14.99, 4.99, 4.99, 9.99, 19.99, 9.99",9+,"AR, EN, FR, DE, ID, IT, JA, KO, PT, RU, ZH, ES, TH, ZH, TR, VI",357483520.0,"Games, Role Playing, Strategy",16,3,N
1385870381,4.5,3572.0,0.0,"4.99, 0.99, 2.99, 2.99, 2.99",9+,"EN, FR, DE, IT, ES, SV",548770816.0,"Games, Card, Strategy",6,3,N
1387541192,4.5,4027.0,0.0,"0.99, 2.99, 9.99, 4.99, 6.99, 14.99, 19.99, 24.99, 69.99, 99.99",9+,"CA, ZH, DA, NL, EN, FR, DE, HI, ID, IT, JA, KO, NB, PL, PT, RU, ES, SV, TH, TR",373800960.0,"Games, Strategy, Role Playing",20,3,N
1388460160,5.0,17996.0,0.0,"7.99, 2.99",12+,EN,148754432.0,"Games, Simulation, Strategy, Entertainment",1,4,N
1388822317,4.5,1623.0,0.0,3.99,4+,EN,112056320.0,"Games, Strategy, Simulation",1,3,N
1389003044,4.5,1351.0,0.0,"0.99, 3.99, 0.99, 3.99, 7.99, 7.99, 3.99, 11.99, 0.99, 11.99",9+,"EN, FR, JA, ES, ZH",113267712.0,"Games, Action, Strategy, Entertainment",5,4,N
1392863702,4.5,2124.0,0.0,"8.99, 7.99, 3.99, 3.99, 7.99, 7.99, 3.99, 0.99, 7.99, 14.99",9+,"KO, ZH",821410816.0,"Games, Strategy, Action",2,3,N
1394276018,4.5,5281.0,0.0,"4.99, 19.99, 9.99, 1.99, 4.99, 9.99, 19.99, 4.99, 4.99, 9.99",9+,"EN, FR, DE, IT, JA, PT, RU, ES",156522496.0,"Games, Entertainment, Role Playing, Strategy",8,4,N
1395848057,4.0,836.0,0.0,"0.99, 0.99, 19.99, 4.99, 4.99, 0.99, 99.99, 2.99, 0.99, 1.99",9+,"AR, EN, ZH",206372864.0,"Games, Strategy, Adventure",3,3,N
1395885113,4.5,7603.0,0.0,"1.99, 4.99, 9.99, 4.99, 1.99, 4.99, 9.99, 19.99, 19.99, 4.99",4+,"ZH, EN, DE, PL, PT, RU, ES",281744384.0,"Games, Simulation, Strategy",7,3,N
1396718502,4.5,3244.0,0.0,"2.99, 1.99, 1.99, 1.99, 14.99, 1.99, 1.99, 1.99, 1.99, 1.99",12+,EN,318935040.0,"Games, Strategy, Entertainment, Action",1,4,N
1397155653,4.5,5216.0,0.0,,4+,"AR, EN, ID, FA, VI",80051200.0,"Games, Social Networking, Strategy, Board",5,4,Y
1397703863,4.5,7536.0,0.0,"0.99, 4.99, 0.99, 9.99, 19.99, 5.99, 0.99, 0.99, 9.99, 39.99",4+,EN,209388544.0,"Games, Puzzle, Strategy, Entertainment",1,4,N
1397714781,4.0,1194.0,0.0,"0.99, 3.99, 0.99, 0.99, 0.99, 0.99, 0.99, 9.99, 0.99, 3.99",12+,EN,556895232.0,"Games, Simulation, Strategy",1,3,N
1397824035,4.5,12859.0,0.0,"0.99, 9.99, 0.99, 4.99, 1.99, 3.99, 0.99, 11.99, 6.99, 5.99",4+,"ZH, EN, FR, JA, KO, ZH, ZH",250061824.0,"Games, Casual, Strategy, Entertainment",7,4,N
1399688008,4.5,7094.0,0.0,"0.99, 1.99, 4.99, 2.99, 9.99, 5.99, 4.99, 0.99, 2.99, 24.99",4+,EN,519148544.0,"Games, Casual, Entertainment, Strategy",1,4,N
1401010115,4.5,697.0,0.0,"1.99, 4.99, 0.99, 9.99, 9.99, 4.99, 19.99, 9.99, 4.99, 9.99",9+,"DA, NL, EN, FI, FR, DE, ID, IT, JA, KO, MS, NB, PT, RU, ZH, ES, SV, TH, ZH, TR, VI",573243392.0,"Games, Simulation, Strategy, Entertainment",21,4,N
1401219925,4.5,809.0,0.0,"0.99, 4.99, 4.99, 0.99, 4.99, 9.99, 4.99, 9.99, 19.99, 19.99",4+,"EN, FR, DE, IT, PT, RU, ZH, ES, ZH",196860928.0,"Games, Strategy, Entertainment, Simulation",9,4,N
1401510106,4.5,658.0,4.99,,12+,"EN, FR, DE, IT, JA, KO, PT, RU, ES",581021696.0,"Games, Action, Strategy",9,3,Y
1403587375,4.5,9267.0,0.0,"4.99, 9.99, 4.99, 9.99, 4.99, 19.99, 19.99, 9.99, 49.99, 49.99",12+,"DA, NL, EN, FI, FR, DE, ID, IT, JA, KO, MS, NB, PT, RU, ZH, ES, SV, TH, ZH, TR, VI",271771648.0,"Games, Action, Strategy",21,3,N
1404755052,5.0,10958.0,0.0,"8.99, 0.99, 2.99, 2.99, 0.99, 0.99, 2.99, 4.99, 4.99, 9.99",9+,EN,156351488.0,"Games, Family, Strategy",1,3,N
1406401152,4.5,1455.0,0.0,"4.99, 19.99, 9.99, 2.99, 0.99, 1.99, 99.99, 49.99, 0.99, 0.0",9+,EN,283961344.0,"Games, Strategy, Simulation",1,3,N
1409781798,4.5,2601.0,0.0,,4+,EN,157598720.0,"Games, Education, Strategy, Family",1,4,Y
1410234072,4.5,1582.0,0.0,"4.99, 9.99, 19.99, 1.99, 0.99, 3.99, 2.99, 6.99, 14.99, 5.99",12+,"AR, ZH, NL, EN, FR, DE, ID, IT, JA, KO, PT, RU, ZH, ES, TH, ZH, VI",178937856.0,"Games, Simulation, Strategy",17,3,N
1411267916,5.0,54185.0,0.0,"7.99, 4.99, 9.99, 1.99, 9.99, 49.99, 4.99, 19.99",4+,EN,103773184.0,"Games, Strategy, Simulation, Entertainment",1,4,N
1411917616,4.5,1023.0,0.0,"9.99, 0.99, 0.99, 4.99, 4.99, 24.99, 4.99, 0.99, 9.99, 19.99, 9.99",12+,"AR, NL, EN, FR, DE, ID, IT, JA, KO, PT, RU, ZH, ES, TH, ZH, TR",471166976.0,"Games, Role Playing, Entertainment, Strategy",16,4,N
1411996568,4.5,703.0,0.0,"1.99, 9.99, 4.99, 19.99, 49.99, 99.99",4+,"EN, RU",348698624.0,"Games, Entertainment, Strategy, Family",2,4,N
1412489040,4.5,3762.0,0.0,,9+,EN,104225792.0,"Games, Simulation, Strategy",1,3,Y
1417141579,4.5,4772.0,0.0,"2.99, 0.99, 4.99, 0.99, 2.99, 4.99, 0.99, 9.99, 9.99, 5.99",9+,EN,911975424.0,"Games, Strategy, Action, Entertainment",1,4,N
1417547025,4.0,5495.0,0.0,"99.99, 4.99, 19.99, 49.99, 74.99, 4.99, 49.99, 79.99, 69.99, 59.99",12+,"EN, FR, DE, IT, JA, KO, PT, RU, ES, ZH, TR",155878400.0,"Games, Role Playing, Strategy, Social Networking",11,4,N
1418435463,5.0,3451.0,0.0,"19.99, 1.99, 4.99, 4.99, 14.99, 9.99, 0.99, 9.99, 4.99, 9.99, 9.99",12+,EN,112396288.0,"Games, Strategy, Entertainment, Role Playing",1,4,N
1420982632,5.0,18288.0,0.0,"9.99, 1.99, 6.99, 19.99, 5.99, 7.99, 49.99, 49.99, 6.99, 9.99",9+,"EN, ZH",191540224.0,"Games, Simulation, Strategy, Entertainment",2,4,N
1421518254,3.5,1996.0,0.0,"4.99, 9.99, 4.99, 4.99, 4.99, 9.99, 2.99, 0.99, 0.99, 0.99",9+,EN,231629824.0,"Games, Strategy, Role Playing",1,3,N
1421689429,5.0,10760.0,0.0,"2.99, 1.99, 6.99, 0.99, 4.99, 15.99, 1.99, 4.99, 4.99, 2.99",4+,"EN, JA, ZH, ZH",83936256.0,"Games, Entertainment, Puzzle, Strategy",4,4,N
1426261854,4.5,1144.0,0.0,0.99,4+,"AR, CA, HR, CS, DA, NL, EN, FI, FR, DE, EL, HE, HU, ID, IT, JA, KO, MS, NB, PL, PT, RO, RU, ZH, SK, ES, SV, TH, ZH, TR, UK, VI",103605248.0,"Games, Strategy, Entertainment, Puzzle",32,4,N
1426300386,5.0,2356.0,0.0,"4.99, 4.99, 9.99, 4.99, 19.99, 0.99, 9.99, 1.99, 99.99, 49.99",4+,"EN, FR, DE, IT, PT, RU, ES",219420672.0,"Games, Entertainment, Simulation, Strategy",7,4,N
1429667316,4.5,3024.0,0.0,"1.99, 6.99, 1.99, 0.99, 4.99, 0.99, 0.99, 1.99, 4.99, 19.99",4+,EN,174427136.0,"Games, Entertainment, Role Playing, Strategy",1,4,N
1431600058,5.0,1451.0,0.0,,4+,"EN, ZH, ZH",35753984.0,"Games, Puzzle, Strategy",3,3,Y
1434052677,4.5,2031.0,0.0,"0.99, 4.99, 9.99, 2.99, 0.99, 4.99, 0.99, 19.99, 2.99, 4.99",12+,EN,1225247744.0,"Games, Strategy, Action",1,3,N
1434230685,4.5,3120.0,0.0,"1.99, 3.99, 19.99, 5.99, 9.99, 1.99, 1.99, 1.99, 1.99",4+,EN,180468736.0,"Games, Puzzle, Strategy",1,3,N
1434276380,4.5,2725.0,0.0,,4+,"EN, FR, DE, IT, PT, ES",165328896.0,"Games, Strategy, Casual",6,3,Y
1434561536,2.5,550.0,0.0,"0.99, 9.99, 4.99, 1.99, 0.99, 19.99, 2.99, 4.99, 49.99, 99.99",4+,"NL, EN, FI, FR, DE, HU, IT, JA, KO, PT, RU, ZH, ES, ZH",842455040.0,"Games, Strategy, Sports, Racing",14,4,N
1434894823,5.0,11721.0,0.0,"1.99, 1.99, 6.99, 14.99, 4.99, 3.99, 7.99, 14.99, 10.99, 25.99",12+,EN,201666560.0,"Games, Lifestyle, Simulation, Strategy",1,4,N
1435314243,5.0,19807.0,0.0,"1.99, 3.99, 1.99, 0.99, 9.99, 99.99, 0.99, 7.99, 19.99, 9.99",12+,EN,2064626688.0,"Games, Strategy, Entertainment, Role Playing",1,4,N
1436008834,5.0,6076.0,0.0,,4+,EN,150212608.0,"Games, Strategy, Simulation, Entertainment",1,4,Y
1436060599,5.0,1078.0,0.0,,4+,EN,45888512.0,"Games, Entertainment, Strategy, Simulation",1,4,Y
1436501824,4.5,668.0,0.0,"9.99, 4.99, 4.99, 0.99, 4.99, 9.99, 2.99, 19.99, 99.99, 49.99",4+,EN,117707776.0,"Games, Strategy, Entertainment, Simulation",1,4,N
1437101900,5.0,3238.0,0.0,,4+,EN,101131264.0,"Games, Simulation, Strategy",1,3,Y
1437875046,4.5,9146.0,0.0,"0.99, 0.99, 9.99, 4.99, 5.99, 29.99, 39.99, 49.99, 99.99",4+,"ZH, NL, EN, JA, KO, PT, RU, ES",198654976.0,"Games, Simulation, Strategy",8,3,N
1437875539,4.5,3360.0,0.0,"2.99, 2.99, 0.99, 4.99, 9.99, 19.99, 49.99",12+,"EN, FR, DE, IT, PT, ES",174235648.0,"Games, Puzzle, Strategy",6,3,N
1437902659,5.0,2620.0,0.0,"1.99, 4.99, 4.99, 9.99, 19.99",17+,EN,259283968.0,"Games, Strategy, Simulation, Entertainment",1,4,N
1437922492,4.0,700.0,0.0,"4.99, 1.99, 1.99, 1.99",9+,EN,156578816.0,"Games, Strategy, Role Playing",1,3,N
1438089337,5.0,123606.0,0.0,"7.99, 2.99, 9.99",4+,EN,257325056.0,"Games, Simulation, Entertainment, Strategy",1,4,N
1438112093,4.5,8690.0,0.0,2.99,4+,EN,110367744.0,"Games, Entertainment, Strategy, Casual",1,4,N
1438236030,4.5,1045.0,0.0,"2.99, 1.99, 0.99, 2.99, 19.99, 9.99, 9.99, 2.99, 4.99, 2.99",12+,"EN, FR, DE, IT, JA, KO, PT, ZH, ES, ZH",2363979776.0,"Games, Strategy, Action",10,3,N
1438759771,4.5,24426.0,0.0,"1.99, 7.99, 1.99, 4.99, 4.99, 9.99, 7.99, 7.99, 9.99, 21.99",4+,"EN, PL",160594944.0,"Games, Strategy, Simulation",2,3,N
1438813108,4.5,1547.0,0.0,"0.99, 2.99, 2.99, 1.99, 4.99, 1.99, 9.99, 4.99, 4.99, 9.99",12+,"EN, FR, DE, RU, ZH, ZH",531649536.0,"Games, Role Playing, Strategy",6,3,N
1438820604,4.5,10391.0,0.0,,9+,JA,326777856.0,"Games, Action, Strategy, Entertainment",1,4,Y
1438938136,4.5,2182.0,0.0,,4+,EN,85761024.0,"Games, Strategy, Puzzle, Entertainment",1,4,Y
1439153819,5.0,2536.0,2.99,,4+,"EN, ZH, ZH",83251200.0,"Games, Puzzle, Strategy",3,3,Y
1439187947,5.0,17384.0,1.99,"9.99, 3.99, 9.99, 1.99, 10.99, 0.99, 4.99, 0.99, 0.99, 0.99",12+,EN,242605056.0,"Games, Simulation, Strategy",1,3,N
1439301304,5.0,10393.0,0.0,"0.99, 4.99, 2.99, 6.99, 9.99, 1.99, 4.99, 15.99, 19.99, 9.99",4+,"EN, FR, DE, JA, KO",250981376.0,"Games, Strategy, Simulation",5,3,N
1439788667,5.0,8805.0,0.0,2.99,4+,EN,72888320.0,"Games, Entertainment, Simulation, Strategy",1,4,N
1439869063,4.5,1492.0,0.0,"0.99, 4.99, 0.99, 1.99, 2.99, 7.99, 9.99, 19.99, 19.99, 9.99",4+,EN,179039232.0,"Games, Strategy, Puzzle",1,3,N
1440471310,5.0,1485.0,0.0,,4+,EN,102242304.0,"Games, Simulation, Strategy, Entertainment",1,4,Y
1440734832,4.5,1145.0,0.0,"4.99, 1.99, 4.99, 1.99, 6.99, 9.99, 9.99, 19.99, 99.99, 19.99",4+,EN,267748352.0,"Games, Simulation, Strategy, Entertainment",1,4,N
1441021951,4.5,4187.0,0.0,"4.99, 1.99, 4.99, 4.99, 19.99, 4.99, 9.99, 9.99, 9.99, 19.99",4+,"EN, FI, FR, DE, IT, JA, KO, PL, RU, ZH, ES, SV, ZH, TR",191660032.0,"Games, Simulation, Strategy",14,3,N
1441100868,4.0,1393.0,0.0,"0.99, 0.99, 1.99, 3.99, 0.99, 4.99, 0.99, 8.99, 3.99, 18.99",12+,EN,283689984.0,"Games, Simulation, Entertainment, Strategy",1,4,N
1441292916,5.0,20893.0,0.0,2.99,4+,EN,120740864.0,"Games, Strategy, Entertainment, Simulation",1,4,N
1441445569,4.5,515.0,0.0,"2.99, 1.99, 3.99, 7.99, 15.99, 35.99, 79.99",12+,EN,132389888.0,"Games, Simulation, Strategy",1,3,N
1441515328,4.5,20892.0,0.0,"0.99, 4.99, 2.99, 4.99, 1.99, 9.99, 9.99, 9.99, 14.99, 6.99",12+,EN,836159488.0,"Games, Strategy, Simulation",1,3,N
1442047697,4.5,1403.0,0.0,"0.99, 4.99, 2.99, 9.99, 0.99, 4.99, 1.99, 0.99, 19.99, 4.99",9+,"CS, NL, EN, FR, DE, ID, IT, JA, KO, MS, PL, PT, RO, RU, ZH, ES, TH, ZH, TR, UK, VI",461049856.0,"Games, Strategy, Role Playing",21,3,N
1442064951,4.5,95120.0,0.0,"4.99, 9.99, 9.99, 0.99, 4.99, 9.99, 9.99, 19.99, 19.99, 99.99",9+,"EN, FR, DE, IT, PT, RU, ZH, ES, ZH",312282112.0,"Games, Simulation, Entertainment, Strategy",9,4,N
1442776789,4.5,705.0,0.99,"2.99, 4.99, 4.99, 1.99, 0.99, 8.99",9+,"EN, ZH",150626304.0,"Games, Card, Strategy, Entertainment",2,4,N
1444175765,5.0,1476.0,0.0,"3.99, 6.99, 7.99, 9.99, 3.99, 4.99, 9.99, 24.99, 9.99, 4.99",9+,EN,200530944.0,"Games, Strategy, Entertainment, Simulation",1,4,N
1444639221,4.5,969.0,0.0,"4.99, 9.99, 1.99, 6.99, 4.99, 9.99, 4.99, 9.99, 19.99, 99.99",12+,"AR, EN, FR, DE, ID, IT, JA, KO, PT, RU, ZH, ES, TH, ZH, TR, VI",268002304.0,"Games, Strategy, Action",16,3,N
1445535620,5.0,13439.0,0.0,"0.99, 4.99, 9.99, 4.99, 4.99, 14.99, 29.99, 19.99, 4.99, 49.99",9+,"EN, FR, JA, KO, ZH, ES, ZH",272582656.0,"Games, Strategy, Adventure",7,3,N
1445894754,5.0,1299.0,0.0,"1.99, 9.99, 4.99, 4.99, 29.99, 99.99, 49.99",4+,EN,248382464.0,"Games, Strategy, Family",1,3,N
1446535007,4.5,1746.0,0.0,,4+,EN,122299392.0,"Games, Strategy, Entertainment, Puzzle",1,4,Y
1446856459,4.5,1680.0,0.0,"4.99, 19.99, 9.99, 0.99, 4.99, 0.99, 19.99, 9.99, 49.99, 49.99",4+,"EN, ZH",264813568.0,"Games, Entertainment, Strategy, Puzzle",2,4,N
1447088015,4.5,916.0,0.0,"4.99, 19.99, 8.99, 99.99, 49.99, 45.99, 4.99, 9.99, 19.99, 49.99",4+,"EN, KO",432026624.0,"Games, Strategy",2,2,N
1447605328,4.5,12395.0,0.0,"3.99, 19.99, 9.99",12+,EN,113432576.0,"Games, Racing, Strategy",1,3,N
1447610640,4.5,11096.0,0.0,"4.99, 0.99, 4.99, 1.99, 2.99, 9.99, 9.99, 9.99, 19.99, 19.99",4+,"EN, FR, DE, ID, IT, JA, PT, RU, ES, TR",442375168.0,"Games, Strategy, Simulation",10,3,N
1447798839,4.5,800.0,0.0,"4.99, 4.99, 9.99, 1.99, 4.99, 24.99, 49.99",4+,EN,313645056.0,"Games, Puzzle, Strategy",1,3,N
1447869171,4.5,1398.0,0.0,"0.99, 2.99, 8.99, 17.99, 0.99, 49.99, 94.99",4+,EN,91956224.0,"Games, Casual, Entertainment, Strategy",1,4,N
1449023984,4.5,4255.0,0.0,,4+,"EN, FR, DE, IT, JA, PT, ES",222107648.0,"Games, Simulation, Entertainment, Strategy",7,4,Y
1449046808,4.5,1648.0,0.0,4.99,4+,"NL, EN, FR, DE, IT, ZH, ES",293646336.0,"Games, Entertainment, Card, Strategy",7,4,N
1450479615,4.0,3245.0,0.0,"9.99, 4.99, 19.99, 1.99, 99.99, 49.99, 0.99",12+,"NL, EN, FR, DE, ID, IT, JA, KO, PL, PT, RU, ZH, ES, TH, ZH, TR",737247232.0,"Games, Simulation, Strategy, Entertainment",16,4,N
1451453807,5.0,13156.0,0.0,"5.99, 0.99, 1.99, 4.99, 9.99, 19.99",4+,"EN, RU",158792704.0,"Games, Entertainment, Strategy, Simulation",2,4,N
1452103346,4.5,2317.0,0.0,"4.99, 0.99, 2.99, 9.99, 1.99",9+,"ZH, EN, FR, DE, JA, KO, PL, PT, RU, ES",229282816.0,"Games, Simulation, Strategy, Lifestyle",10,4,N
